top,Yield,ROC,EarningsYield,RS(6m),ROA,ΔROA,AccrualRatio,ΔLTDebt-to-Assets,ΔCurrentRatio,ΔOpMgn,ΔAssetTurnover,roi,annualized,mean,std,sharpe,alpha,alpha_daily,beta,var,var_daily,tvar,tvar_daily
30,-1,-1,1,1,0,1,0,1,-1,1,1,81.25,12.63,12.94,16.35,0.83,19.08,0.08,1.03,-26.05,-1.64,-37.46,-2.36
30,-1,-1,1,1,1,-1,-1,0,-1,-1,0,65.41,10.59,10.98,15.28,0.76,13.41,0.05,0.94,-24.7,-1.56,-35.25,-2.22
30,-1,-1,1,1,1,-1,-1,0,0,-1,0,80.55,12.54,12.62,14.78,0.89,23.37,0.09,0.91,-24.78,-1.56,-33.95,-2.14
30,-1,-1,1,1,1,-1,0,0,-1,1,1,76.97,12.09,12.43,16.07,0.81,19.45,0.08,0.97,-24.66,-1.55,-37.51,-2.36
30,-1,-1,1,1,1,0,0,1,0,-1,1,69.61,11.14,11.48,15.31,0.79,15.66,0.06,0.95,-24.39,-1.54,-35.04,-2.21
30,-1,-1,1,1,1,1,-1,0,0,1,1,70.11,11.21,11.72,16.45,0.75,13.88,0.06,1.01,-26.08,-1.64,-38.17,-2.4
30,-1,-1,1,1,1,1,0,1,1,-1,0,90.73,13.79,13.83,15.69,0.92,26.68,0.11,0.97,-25.05,-1.58,-36.01,-2.27
30,-1,-1,1,1,1,1,1,1,-1,1,0,80.24,12.5,12.67,15.34,0.87,21.01,0.08,0.96,-23.12,-1.46,-35.03,-2.21
30,-1,-1,1,1,1,1,1,1,0,1,1,63.78,10.37,10.99,16.47,0.7,8.84,0.04,1.04,-26.1,-1.64,-38.08,-2.4
30,-1,0,-1,-1,-1,-1,0,0,-1,0,1,135.28,18.66,18.7,19.94,0.97,45.4,0.18,1.1,-30.05,-1.89,-46.56,-2.93
30,-1,0,-1,-1,-1,-1,1,-1,-1,0,1,51.68,8.69,9.56,16.93,0.6,-0.86,-0.0,1.09,-27.29,-1.72,-39.86,-2.51
30,-1,0,-1,-1,-1,-1,1,0,0,1,1,147.69,19.89,19.55,19.21,1.05,49.64,0.2,1.1,-30.54,-1.92,-45.05,-2.84
30,-1,0,-1,-1,-1,0,-1,0,-1,1,-1,190.56,23.78,22.92,20.47,1.15,65.28,0.26,1.14,-29.87,-1.88,-47.48,-2.99
30,-1,0,-1,-1,-1,0,1,0,1,1,0,174.41,22.37,21.52,19.04,1.16,59.81,0.24,1.1,-27.83,-1.75,-44.07,-2.78
30,-1,0,-1,-1,-1,0,1,1,0,0,1,78.42,12.28,12.79,17.27,0.78,14.28,0.06,1.12,-29.06,-1.83,-40.89,-2.58
30,-1,0,-1,-1,-1,1,-1,0,0,-1,0,185.89,23.38,22.69,20.88,1.12,64.39,0.26,1.13,-30.51,-1.92,-47.99,-3.02
30,-1,0,-1,-1,-1,1,0,-1,0,-1,0,94.73,14.26,14.7,18.41,0.83,23.64,0.09,1.13,-28.12,-1.77,-42.96,-2.71
30,-1,0,-1,-1,-1,1,0,0,-1,-1,1,162.12,21.26,20.74,19.62,1.09,56.17,0.22,1.09,-28.71,-1.81,-45.36,-2.86
30,-1,0,-1,-1,-1,1,1,1,0,0,-1,136.97,18.83,18.52,18.35,1.04,41.92,0.17,1.15,-29.63,-1.87,-42.56,-2.68
30,-1,0,-1,-1,0,-1,-1,1,0,0,-1,117.5,16.81,16.75,17.83,0.97,38.03,0.15,1.04,-27.64,-1.74,-40.23,-2.53
30,-1,0,-1,-1,0,-1,1,1,-1,-1,-1,113.46,16.38,16.29,17.32,0.98,35.65,0.14,1.05,-27.06,-1.7,-39.27,-2.47
30,-1,0,-1,-1,0,0,-1,0,0,-1,1,77.68,12.18,12.85,18.07,0.74,15.32,0.06,1.1,-28.34,-1.79,-42.17,-2.66
30,-1,0,-1,-1,0,0,-1,1,0,1,-1,153.79,20.47,19.76,17.85,1.14,51.34,0.2,1.09,-28.28,-1.78,-41.27,-2.6
30,-1,0,-1,-1,0,0,1,-1,-1,-1,0,60.8,9.97,10.63,16.49,0.68,5.69,0.02,1.07,-25.32,-1.59,-38.28,-2.41
30,-1,0,-1,-1,0,0,1,-1,0,0,1,52.93,8.87,9.61,16.22,0.63,1.27,0.01,1.05,-27.3,-1.72,-38.32,-2.41
30,-1,0,-1,-1,0,0,1,1,-1,-1,0,87.75,13.43,13.82,17.52,0.82,21.68,0.09,1.07,-28.63,-1.8,-40.44,-2.55
30,-1,0,-1,-1,0,1,-1,0,0,-1,-1,224.41,26.54,25.18,20.98,1.23,78.18,0.31,1.11,-30.08,-1.89,-47.91,-3.02
30,-1,0,-1,-1,0,1,-1,1,0,-1,0,117.65,16.83,16.79,18.01,0.97,36.68,0.15,1.08,-28.09,-1.77,-40.97,-2.58
30,-1,0,-1,-1,1,-1,-1,-1,0,1,0,82.0,12.72,13.05,16.55,0.83,19.52,0.08,1.04,-26.22,-1.65,-39.07,-2.46
30,-1,0,-1,-1,1,-1,-1,0,-1,1,-1,229.34,26.92,25.11,19.19,1.34,81.84,0.32,1.02,-27.75,-1.75,-43.72,-2.75
30,-1,0,-1,-1,1,-1,0,1,1,0,1,111.69,16.18,15.83,15.47,1.06,36.64,0.15,0.98,-26.94,-1.7,-36.77,-2.32
30,-1,0,-1,-1,1,-1,1,-1,1,1,0,59.81,9.83,10.22,14.62,0.74,9.63,0.04,0.94,-24.47,-1.54,-34.05,-2.15
30,-1,0,-1,-1,1,0,0,-1,1,1,1,74.62,11.79,12.12,15.76,0.81,16.11,0.06,1.01,-25.31,-1.59,-37.5,-2.36
30,-1,0,-1,-1,1,0,0,1,1,-1,0,107.19,15.68,15.5,16.01,1.01,33.97,0.13,1.0,-26.26,-1.65,-37.83,-2.38
30,-1,0,-1,-1,1,0,1,0,-1,-1,1,120.04,17.08,17.05,18.14,0.97,42.48,0.17,0.98,-26.97,-1.7,-41.54,-2.62
30,-1,0,-1,-1,1,1,0,0,-1,-1,1,75.79,11.94,12.31,16.13,0.8,16.68,0.07,1.02,-26.41,-1.66,-36.88,-2.32
30,-1,0,-1,-1,1,1,0,1,0,0,-1,136.09,18.75,18.0,15.73,1.18,47.53,0.19,0.98,-25.4,-1.6,-36.05,-2.27
30,-1,0,-1,-1,1,1,1,0,0,-1,-1,155.04,20.59,19.82,17.54,1.16,58.3,0.23,0.95,-24.73,-1.56,-39.84,-2.51
30,-1,0,-1,-1,1,1,1,1,0,1,0,98.84,14.74,14.57,15.19,1.0,29.41,0.12,0.99,-24.85,-1.57,-35.95,-2.26
30,-1,0,-1,0,-1,0,-1,1,0,0,0,136.47,18.78,18.57,18.85,1.02,41.51,0.16,1.17,-30.29,-1.91,-44.09,-2.78
30,-1,0,-1,0,-1,0,0,-1,-1,1,1,62.16,10.15,10.92,17.22,0.67,4.16,0.02,1.13,-29.14,-1.84,-41.16,-2.59
30,-1,0,-1,0,-1,0,1,0,-1,-1,-1,172.66,22.21,21.52,19.65,1.13,60.35,0.24,1.09,-29.08,-1.83,-45.1,-2.84
30,-1,0,-1,0,-1,1,-1,-1,1,1,1,99.73,14.84,14.99,17.27,0.9,25.69,0.1,1.12,-28.12,-1.77,-40.57,-2.56
30,-1,0,-1,0,-1,1,0,1,1,0,0,122.87,17.38,17.24,17.9,1.0,35.56,0.14,1.15,-29.16,-1.84,-41.89,-2.64
30,-1,0,-1,0,0,-1,0,0,0,0,0,178.02,22.69,21.97,20.04,1.13,62.25,0.25,1.1,-29.31,-1.85,-46.17,-2.91
30,-1,0,-1,0,0,-1,0,0,1,1,1,109.46,15.94,15.78,16.46,1.0,32.12,0.13,1.06,-27.23,-1.72,-38.92,-2.45
30,-1,0,-1,0,0,-1,1,0,-1,1,-1,156.37,20.72,20.1,18.56,1.12,56.02,0.22,1.03,-27.22,-1.71,-42.51,-2.68
30,-1,0,-1,0,0,0,-1,-1,0,-1,1,34.33,6.08,7.19,16.91,0.46,-12.69,-0.05,1.08,-26.45,-1.67,-39.86,-2.51
30,-1,0,-1,0,0,0,-1,0,0,0,-1,117.93,16.86,16.93,18.59,0.94,34.25,0.14,1.14,-29.33,-1.85,-42.98,-2.71
30,-1,0,-1,0,0,0,-1,0,0,1,-1,112.46,16.27,16.38,18.31,0.93,30.02,0.12,1.17,-29.43,-1.85,-43.41,-2.73
30,-1,0,-1,0,0,0,-1,0,1,0,1,77.68,12.18,12.69,17.16,0.77,14.17,0.06,1.11,-27.84,-1.75,-41.2,-2.6
30,-1,0,-1,0,0,0,-1,1,-1,-1,0,92.52,14.0,14.35,17.69,0.84,23.23,0.09,1.1,-28.19,-1.78,-40.77,-2.57
30,-1,0,-1,0,0,0,-1,1,-1,0,-1,123.9,17.49,17.28,17.61,1.02,37.8,0.15,1.11,-27.82,-1.75,-40.52,-2.55
30,-1,0,-1,0,0,0,0,-1,0,0,0,80.96,12.59,13.04,17.1,0.8,16.02,0.06,1.11,-27.25,-1.72,-40.49,-2.55
30,-1,0,-1,0,0,0,1,1,1,-1,0,128.09,17.93,17.38,16.06,1.12,42.15,0.17,1.03,-26.34,-1.66,-36.67,-2.31
30,-1,0,-1,0,0,1,-1,0,0,-1,-1,117.4,16.8,16.74,17.86,0.97,35.43,0.14,1.1,-28.44,-1.79,-41.07,-2.59
30,-1,0,-1,0,0,1,0,-1,0,0,1,87.1,13.35,13.64,16.81,0.85,19.97,0.08,1.09,-27.51,-1.73,-39.47,-2.49
30,-1,0,-1,0,0,1,1,1,-1,1,1,87.2,13.36,13.53,16.11,0.88,20.9,0.08,1.06,-24.94,-1.57,-37.58,-2.37
30,-1,0,-1,0,1,-1,-1,0,0,1,-1,122.88,17.39,17.02,16.61,1.06,40.07,0.16,1.03,-26.07,-1.64,-38.49,-2.42
30,-1,0,-1,0,1,-1,-1,0,1,1,0,119.24,17.0,16.56,15.79,1.09,39.06,0.15,1.0,-25.95,-1.63,-37.42,-2.36
30,-1,0,-1,0,1,0,-1,-1,0,-1,0,56.85,9.42,10.06,15.98,0.67,4.9,0.02,1.02,-25.87,-1.63,-37.37,-2.35
30,-1,0,-1,0,1,0,-1,0,-1,0,0,117.73,16.84,16.56,16.62,1.03,36.09,0.14,1.07,-26.45,-1.67,-38.59,-2.43
30,-1,0,-1,0,1,0,-1,0,1,1,-1,115.86,16.64,16.32,16.17,1.05,36.41,0.14,1.03,-26.23,-1.65,-37.89,-2.39
30,-1,0,-1,0,1,0,0,-1,-1,0,0,95.23,14.32,14.16,14.87,0.99,28.65,0.11,0.96,-23.22,-1.46,-34.73,-2.19
30,-1,0,-1,0,1,0,1,-1,-1,-1,0,62.52,10.2,10.5,14.32,0.78,11.22,0.04,0.94,-23.75,-1.5,-33.06,-2.08
30,-1,0,-1,0,1,1,0,0,1,1,-1,96.06,14.41,14.29,15.18,0.98,28.84,0.11,0.97,-24.78,-1.56,-35.66,-2.25
30,-1,0,-1,1,-1,-1,0,-1,1,-1,0,48.03,8.16,9.01,16.46,0.58,-1.85,-0.01,1.05,-26.75,-1.69,-38.39,-2.42
30,-1,0,-1,1,-1,0,-1,-1,1,-1,1,37.3,6.54,7.54,16.45,0.49,-9.74,-0.04,1.06,-27.69,-1.74,-39.83,-2.51
30,-1,0,-1,1,-1,0,1,1,-1,-1,0,86.23,13.24,13.52,16.68,0.85,19.79,0.08,1.08,-26.46,-1.67,-39.01,-2.46
30,-1,0,-1,1,0,-1,-1,0,-1,1,0,77.45,12.15,12.66,17.14,0.77,14.05,0.06,1.11,-27.91,-1.76,-40.18,-2.53
30,-1,0,-1,1,0,-1,0,-1,1,-1,0,46.47,7.93,8.64,15.46,0.6,-1.09,-0.0,1.0,-25.38,-1.6,-36.18,-2.28
30,-1,0,-1,1,0,-1,0,1,0,1,0,96.28,14.44,14.55,16.66,0.91,25.49,0.1,1.07,-26.67,-1.68,-38.65,-2.43
30,-1,0,-1,1,0,-1,0,1,1,1,-1,126.18,17.73,17.21,16.01,1.11,40.76,0.16,1.04,-25.91,-1.63,-37.39,-2.36
30,-1,0,-1,1,0,-1,0,1,1,1,1,91.98,13.93,14.06,16.33,0.9,24.29,0.1,1.04,-25.66,-1.62,-38.07,-2.4
30,-1,0,-1,1,0,-1,1,0,0,0,0,141.19,19.25,18.83,18.12,1.07,51.04,0.2,1.0,-25.28,-1.59,-40.78,-2.57
30,-1,0,-1,1,0,-1,1,0,1,-1,0,125.47,17.66,17.46,17.79,1.01,45.92,0.18,0.96,-25.41,-1.6,-40.5,-2.55
30,-1,0,-1,1,0,0,-1,-1,-1,-1,0,57.45,9.5,10.19,16.35,0.66,3.67,0.01,1.06,-25.67,-1.62,-38.51,-2.43
30,-1,0,-1,1,0,0,-1,1,0,-1,1,65.26,10.57,11.22,16.86,0.7,8.43,0.03,1.07,-28.59,-1.8,-38.9,-2.45
30,-1,0,-1,1,0,0,0,-1,-1,0,0,51.87,8.72,9.48,16.29,0.62,0.66,0.0,1.05,-25.6,-1.61,-38.28,-2.41
30,-1,0,-1,1,0,0,0,-1,0,0,0,53.29,8.92,9.8,17.11,0.61,0.71,0.0,1.08,-26.76,-1.69,-40.46,-2.55
30,-1,0,-1,1,0,0,0,1,0,0,1,80.95,12.59,12.92,16.42,0.82,18.4,0.07,1.05,-26.27,-1.65,-38.22,-2.41
30,-1,0,-1,1,0,1,0,1,1,1,1,77.27,12.13,12.58,16.79,0.79,15.28,0.06,1.08,-26.73,-1.68,-39.56,-2.49
30,-1,0,-1,1,1,0,0,-1,0,1,0,65.58,10.61,11.11,15.96,0.73,11.68,0.05,0.99,-25.05,-1.58,-37.65,-2.37
30,-1,0,-1,1,1,0,1,-1,-1,1,0,81.07,12.61,12.83,15.79,0.85,20.21,0.08,1.0,-24.67,-1.55,-36.84,-2.32
30,-1,0,-1,1,1,1,1,-1,0,1,0,57.74,9.54,10.21,16.2,0.67,5.69,0.02,1.02,-25.17,-1.59,-37.64,-2.37
30,-1,0,-1,1,1,1,1,-1,0,1,1,76.65,12.05,12.48,16.58,0.79,16.64,0.07,1.04,-26.11,-1.64,-38.5,-2.43
30,-1,0,0,-1,-1,-1,-1,1,1,-1,1,77.61,12.17,12.74,17.53,0.76,17.34,0.07,1.05,-26.63,-1.68,-40.58,-2.56
30,-1,0,0,-1,-1,-1,0,0,-1,1,0,155.4,20.63,20.26,19.74,1.06,54.27,0.22,1.08,-28.25,-1.78,-45.16,-2.85
30,-1,0,0,-1,-1,-1,1,-1,-1,1,1,65.39,10.59,11.05,15.72,0.74,9.86,0.04,1.02,-26.55,-1.67,-36.58,-2.3
30,-1,0,0,-1,-1,-1,1,-1,1,0,0,60.5,9.92,10.56,16.3,0.68,6.58,0.03,1.04,-26.05,-1.64,-37.7,-2.38
30,-1,0,0,-1,-1,0,0,0,0,-1,0,158.41,20.91,20.69,20.77,1.02,55.59,0.22,1.1,-29.62,-1.87,-47.31,-2.98
30,-1,0,0,-1,-1,0,1,1,0,-1,-1,128.37,17.96,17.74,18.06,1.02,40.81,0.16,1.09,-27.41,-1.73,-41.5,-2.61
30,-1,0,0,-1,-1,1,-1,1,0,-1,0,105.15,15.46,15.73,18.52,0.88,30.17,0.12,1.1,-28.34,-1.79,-42.15,-2.65
30,-1,0,0,-1,-1,1,0,1,-1,0,1,109.95,15.99,15.95,17.19,0.96,30.89,0.12,1.11,-28.97,-1.82,-40.26,-2.54
30,-1,0,0,-1,-1,1,1,-1,1,1,-1,73.31,11.63,12.01,16.02,0.79,13.56,0.05,1.05,-26.63,-1.68,-37.8,-2.38
30,-1,0,0,-1,0,-1,1,-1,1,1,1,75.22,11.87,12.13,15.4,0.83,16.5,0.07,1.0,-25.09,-1.58,-35.95,-2.26
30,-1,0,0,-1,0,0,-1,0,0,-1,1,85.2,13.12,13.52,17.3,0.82,21.33,0.08,1.05,-27.27,-1.72,-40.08,-2.53
30,-1,0,0,-1,0,0,0,0,0,1,0,114.42,16.48,16.18,16.11,1.04,35.71,0.14,1.03,-26.01,-1.64,-37.37,-2.35
30,-1,0,0,-1,0,1,-1,-1,1,0,1,74.55,11.79,12.17,16.14,0.79,14.8,0.06,1.04,-27.05,-1.7,-38.68,-2.44
30,-1,0,0,-1,0,1,1,-1,-1,-1,0,73.28,11.62,11.86,15.09,0.83,15.86,0.06,0.99,-24.88,-1.57,-34.57,-2.18
30,-1,0,0,-1,0,1,1,0,1,1,0,93.91,14.16,14.09,15.28,0.96,26.95,0.11,0.99,-24.59,-1.55,-35.65,-2.25
30,-1,0,0,-1,1,-1,1,0,-1,0,-1,149.99,20.11,19.42,17.48,1.15,57.42,0.23,0.92,-25.37,-1.6,-39.81,-2.51
30,-1,0,0,-1,1,-1,1,0,-1,0,1,131.66,18.3,17.9,17.32,1.07,49.7,0.2,0.92,-25.23,-1.59,-39.32,-2.48
30,-1,0,0,-1,1,0,-1,0,1,1,1,78.54,12.29,12.52,15.54,0.84,18.77,0.07,0.99,-25.11,-1.58,-36.99,-2.33
30,-1,0,0,-1,1,0,-1,1,1,0,0,118.41,16.91,16.47,15.69,1.09,40.05,0.16,0.97,-25.1,-1.58,-36.96,-2.33
30,-1,0,0,-1,1,0,1,1,1,1,0,109.25,15.91,15.45,14.43,1.11,36.92,0.15,0.93,-24.51,-1.54,-33.72,-2.12
30,-1,0,0,0,-1,-1,-1,-1,0,1,1,54.12,9.04,9.89,17.02,0.62,0.61,0.0,1.09,-26.77,-1.69,-40.1,-2.53
30,-1,0,0,0,-1,-1,-1,0,0,-1,1,52.58,8.82,9.74,17.32,0.6,0.99,0.0,1.07,-28.02,-1.77,-40.67,-2.56
30,-1,0,0,0,-1,-1,1,-1,1,1,0,58.86,9.7,10.37,16.34,0.67,4.65,0.02,1.06,-26.94,-1.7,-38.39,-2.42
30,-1,0,0,0,-1,-1,1,1,1,1,1,106.09,15.56,15.37,15.89,1.01,30.75,0.12,1.05,-25.64,-1.61,-37.18,-2.34
30,-1,0,0,0,-1,0,-1,-1,0,1,-1,64.22,10.43,11.27,17.85,0.67,4.12,0.02,1.17,-29.59,-1.86,-43.0,-2.71
30,-1,0,0,0,-1,0,-1,0,0,1,-1,107.14,15.68,15.97,18.75,0.88,27.22,0.11,1.19,-29.88,-1.88,-44.36,-2.79
30,-1,0,0,0,0,-1,1,-1,-1,0,-1,60.3,9.9,10.25,14.43,0.75,9.71,0.04,0.94,-23.14,-1.46,-32.8,-2.07
30,-1,0,0,0,0,0,-1,0,0,-1,-1,212.1,25.56,24.14,19.59,1.26,77.63,0.31,1.01,-29.09,-1.83,-44.3,-2.79
30,-1,0,0,0,0,0,-1,1,-1,-1,0,83.23,12.88,13.33,17.4,0.8,19.25,0.08,1.07,-27.41,-1.73,-39.96,-2.52
30,-1,0,0,0,0,0,-1,1,0,-1,-1,124.13,17.52,17.34,17.83,1.01,40.77,0.16,1.05,-28.19,-1.78,-40.77,-2.57
30,-1,0,0,0,0,0,0,0,-1,0,-1,207.68,25.2,23.63,18.35,1.32,74.6,0.3,1.02,-27.44,-1.73,-41.79,-2.63
30,-1,0,0,0,0,0,1,0,1,0,-1,140.92,19.23,18.68,17.37,1.11,52.23,0.21,0.95,-25.39,-1.6,-40.11,-2.53
30,-1,0,0,0,0,0,1,1,1,-1,0,100.56,14.93,14.76,15.35,1.0,30.05,0.12,1.0,-25.23,-1.59,-35.35,-2.23
30,-1,0,0,0,0,1,-1,1,-1,1,0,97.46,14.58,14.6,16.29,0.93,26.07,0.1,1.07,-25.61,-1.61,-38.27,-2.41
30,-1,0,0,0,0,1,0,0,-1,0,0,98.22,14.66,14.62,15.95,0.95,27.67,0.11,1.03,-25.09,-1.58,-37.09,-2.34
30,-1,0,0,0,0,1,0,0,1,-1,0,115.05,16.55,16.27,16.32,1.03,35.31,0.14,1.05,-26.92,-1.7,-38.16,-2.4
30,-1,0,0,0,1,-1,0,-1,-1,0,-1,76.49,12.03,12.04,13.83,0.91,21.33,0.08,0.89,-22.15,-1.4,-30.86,-1.94
30,-1,0,0,0,1,-1,1,0,0,0,-1,132.23,18.35,17.87,16.85,1.1,51.23,0.2,0.89,-24.33,-1.53,-37.82,-2.38
30,-1,0,0,0,1,0,-1,0,0,-1,1,52.68,8.83,9.49,15.67,0.64,4.09,0.02,0.98,-25.27,-1.59,-37.23,-2.35
30,-1,0,0,0,1,0,0,-1,1,1,0,63.6,10.35,10.73,15.01,0.76,11.77,0.05,0.95,-23.99,-1.51,-34.94,-2.2
30,-1,0,0,0,1,1,-1,0,0,1,-1,99.18,14.78,14.66,15.56,0.98,29.99,0.12,0.99,-24.58,-1.55,-36.25,-2.28
30,-1,0,0,0,1,1,0,1,1,1,0,74.58,11.79,12.02,15.17,0.83,18.0,0.07,0.96,-23.94,-1.51,-35.61,-2.24
30,-1,0,0,0,1,1,1,-1,-1,0,1,91.46,13.87,13.79,14.96,0.96,27.3,0.11,0.95,-23.88,-1.5,-34.41,-2.17
30,-1,0,0,0,1,1,1,-1,0,0,-1,58.49,9.65,9.96,13.95,0.76,10.16,0.04,0.9,-22.79,-1.44,-32.09,-2.02
30,-1,0,0,1,-1,-1,-1,-1,1,0,0,49.69,8.4,9.3,16.91,0.59,-1.84,-0.01,1.08,-27.03,-1.7,-39.89,-2.51
30,-1,0,0,1,-1,-1,0,-1,-1,0,0,61.57,10.07,10.71,16.4,0.69,6.65,0.03,1.06,-26.02,-1.64,-38.2,-2.41
30,-1,0,0,1,-1,-1,0,-1,1,1,1,54.08,9.03,9.95,17.4,0.61,0.16,0.0,1.11,-29.02,-1.83,-41.66,-2.62
30,-1,0,0,1,-1,-1,0,1,0,0,1,78.84,12.33,12.67,16.27,0.82,16.94,0.07,1.05,-27.16,-1.71,-38.2,-2.41
30,-1,0,0,1,-1,-1,0,1,0,1,-1,94.6,14.24,14.4,16.79,0.89,24.59,0.1,1.07,-26.01,-1.64,-38.31,-2.41
30,-1,0,0,1,-1,0,-1,0,1,1,1,72.15,11.48,12.14,17.56,0.73,11.17,0.04,1.11,-27.94,-1.76,-41.92,-2.64
30,-1,0,0,1,-1,0,1,-1,1,0,1,62.58,10.21,10.83,16.45,0.7,7.23,0.03,1.06,-26.88,-1.69,-38.18,-2.41
30,-1,0,0,1,-1,0,1,0,1,0,1,82.07,12.73,13.1,16.76,0.82,18.14,0.07,1.07,-27.29,-1.72,-38.97,-2.46
30,-1,0,0,1,-1,0,1,1,-1,-1,0,84.37,13.02,13.24,16.16,0.86,19.68,0.08,1.05,-25.35,-1.6,-37.88,-2.39
30,-1,0,0,1,-1,1,-1,-1,1,0,0,67.87,10.92,11.73,17.99,0.69,7.93,0.03,1.14,-29.64,-1.87,-42.66,-2.69
30,-1,0,0,1,-1,1,-1,1,-1,-1,1,85.51,13.15,13.47,16.83,0.84,19.75,0.08,1.08,-26.94,-1.7,-39.15,-2.47
30,-1,0,0,1,-1,1,1,1,1,1,-1,111.67,16.18,16.03,16.72,0.99,33.24,0.13,1.07,-26.5,-1.67,-39.33,-2.48
30,-1,0,0,1,0,-1,-1,-1,-1,0,-1,71.12,11.34,11.73,15.83,0.78,13.97,0.06,1.01,-24.92,-1.57,-36.76,-2.32
30,-1,0,0,1,0,-1,-1,-1,0,0,-1,72.5,11.52,11.88,15.76,0.79,15.11,0.06,1.0,-25.1,-1.58,-36.55,-2.3
30,-1,0,0,1,0,-1,1,0,-1,-1,1,138.43,18.98,18.55,17.81,1.08,50.29,0.2,0.98,-25.97,-1.64,-40.3,-2.54
30,-1,0,0,1,0,-1,1,1,-1,0,-1,88.35,13.5,13.49,15.07,0.93,25.62,0.1,0.96,-23.11,-1.46,-34.46,-2.17
30,-1,0,0,1,0,-1,1,1,-1,0,1,91.31,13.85,13.8,15.13,0.95,26.56,0.11,0.97,-23.66,-1.49,-34.65,-2.18
30,-1,0,0,1,0,0,1,1,1,0,0,85.52,13.16,13.32,15.89,0.88,22.21,0.09,1.01,-25.03,-1.58,-36.95,-2.33
30,-1,0,0,1,0,1,-1,-1,1,1,0,57.07,9.45,10.34,17.49,0.63,2.95,0.01,1.09,-28.87,-1.82,-41.58,-2.62
30,-1,0,0,1,0,1,-1,1,-1,1,-1,95.63,14.36,14.49,16.72,0.9,25.21,0.1,1.07,-26.41,-1.66,-39.1,-2.46
30,-1,0,0,1,0,1,-1,1,0,0,1,79.39,12.4,12.77,16.54,0.81,17.13,0.07,1.06,-25.73,-1.62,-38.54,-2.43
30,-1,0,0,1,0,1,0,-1,-1,0,0,82.34,12.77,13.0,15.98,0.85,20.28,0.08,1.02,-25.18,-1.59,-37.07,-2.34
30,-1,0,0,1,0,1,1,0,0,0,1,72.89,11.57,12.1,16.82,0.76,13.13,0.05,1.07,-25.44,-1.6,-38.79,-2.44
30,-1,0,0,1,1,-1,0,-1,0,-1,1,66.14,10.69,11.05,15.14,0.77,12.81,0.05,0.96,-23.87,-1.5,-35.28,-2.22
30,-1,0,0,1,1,-1,0,0,1,1,0,70.28,11.23,11.57,15.41,0.79,15.99,0.06,0.95,-24.25,-1.53,-35.49,-2.24
30,-1,0,0,1,1,-1,0,1,-1,-1,-1,87.43,13.39,13.37,14.89,0.94,25.36,0.1,0.95,-23.7,-1.49,-34.3,-2.16
30,-1,0,0,1,1,-1,1,0,1,-1,-1,79.68,12.43,12.55,14.91,0.88,20.89,0.08,0.95,-23.92,-1.51,-34.28,-2.16
30,-1,0,0,1,1,-1,1,0,1,-1,0,79.43,12.4,12.51,14.89,0.88,20.56,0.08,0.96,-22.88,-1.44,-34.07,-2.15
30,-1,0,0,1,1,-1,1,1,1,1,1,104.97,15.44,15.16,15.22,1.04,34.13,0.14,0.96,-24.1,-1.52,-35.11,-2.21
30,-1,0,0,1,1,0,0,0,1,0,1,74.63,11.79,12.15,15.93,0.8,17.16,0.07,0.99,-25.12,-1.58,-36.91,-2.33
30,-1,0,0,1,1,1,-1,1,0,-1,0,71.03,11.33,11.68,15.56,0.79,16.64,0.07,0.95,-24.54,-1.55,-35.78,-2.25
30,-1,0,0,1,1,1,0,-1,0,0,1,77.75,12.19,12.52,16.08,0.82,18.72,0.07,1.0,-25.92,-1.63,-37.18,-2.34
30,-1,0,0,1,1,1,0,1,0,1,1,70.2,11.22,11.66,16.01,0.77,14.69,0.06,0.99,-24.99,-1.57,-37.2,-2.34
30,-1,0,0,1,1,1,1,0,-1,-1,-1,83.13,12.86,12.84,14.4,0.93,24.14,0.1,0.92,-22.6,-1.42,-32.98,-2.08
30,-1,0,0,1,1,1,1,0,-1,0,0,87.94,13.45,13.51,15.5,0.91,24.64,0.1,0.98,-24.03,-1.51,-35.52,-2.24
30,-1,0,1,-1,-1,-1,-1,-1,-1,1,-1,70.83,11.3,11.97,17.45,0.72,11.51,0.05,1.09,-27.89,-1.76,-40.96,-2.58
30,-1,0,1,-1,-1,1,-1,-1,0,0,1,66.11,10.68,11.29,16.69,0.71,8.41,0.03,1.08,-27.32,-1.72,-39.55,-2.49
30,-1,0,1,-1,0,-1,0,-1,0,-1,0,47.24,8.05,8.84,16.07,0.59,-0.68,-0.0,1.01,-25.75,-1.62,-37.43,-2.36
30,-1,0,1,-1,0,0,-1,-1,0,1,1,66.28,10.71,11.13,15.54,0.75,11.28,0.04,1.0,-25.9,-1.63,-36.79,-2.32
30,-1,0,1,-1,0,0,-1,-1,1,-1,1,49.46,8.37,9.08,15.73,0.62,0.98,0.0,1.0,-25.73,-1.62,-36.8,-2.32
30,-1,0,1,-1,0,0,-1,1,1,0,1,101.32,15.02,14.95,16.11,0.97,30.48,0.12,1.01,-26.0,-1.64,-37.48,-2.36
30,-1,0,1,-1,0,0,0,1,1,1,0,111.25,16.13,15.74,15.15,1.08,36.33,0.14,0.97,-25.17,-1.59,-34.86,-2.2
30,-1,0,1,-1,0,0,1,0,0,1,0,80.42,12.53,12.63,14.92,0.89,21.0,0.08,0.96,-24.48,-1.54,-33.9,-2.14
